marketid	upstreamid	downstreamid	cites_cites	kn_similarity	_sq*(kn_similarity)	cites_size	cites_experience	cites_rankcmd	domain_similarity	match
4	4	5	0.75788438	0.70371419	0.49521366	0.70710677	0.041666668	0.40000004	1	1
4	4	6	0.83370519	0.42302305	0.17894849	0	1	0	0.933833	0
4	4	7	0	0	0	0	0	0	0	0
4	4	8	0.25607988	0	0	0	0.041666668	0	0.017148202	0
4	4	9	1	0.85322392	0.72799104	0.70710677	0.083333336	0.53333336	0.95549852	1
4	4	10	0.59050763	0.71697575	0.51405424	0	0.1875	0	0.94974649	0
4	4	11	0.52697021	0.34242865	0.11725739	0	0.35416666	0	0.35003617	0
4	4	12	0.75841355	0.18844981	0.035513334	1	0.1875	0.28	0.2954908	0
4	5	1	0.4489373	0.39231163	0.15390842	0	0.040507253	0	0.89612561	0
4	5	2	0.48439932	0.082648687	0.0068308054	0.32405803	0.054009669	0	0.22884838	0
4	5	3	0.62826389	0.42696187	0.18229644	0.45828724	0.067512088	0.25924641	0.9627887	0
4	5	4	0.42315632	0.13990664	0.019573869	0.45828724	0.10801934	0.086415477	0.32020643	0
4	5	5	0.49119702	0.24847186	0.061738264	0.45828724	0.027004834	0.25924644	0.39497757	0
4	5	6	0.54033768	0.44300196	0.19625074	0	0.36456525	0	0.95615679	0
4	5	7	0	0	0	0	0	0	0	0
4	5	8	0.16596946	0	0	0	0.013502417	0	0.1360788	0
4	5	9	0.64811605	0.37744224	0.14246264	0.45828724	0.054009669	0.34566191	0.92667991	0
4	5	10	0.38271743	0.56234837	0.31623569	0	0.067512088	0	0.89722294	1
4	5	11	0.34153786	0.24928917	0.062145092	0	0.18903384	0	0.41797727	0
4	5	12	0.49153996	0.3071166	0.094320603	0.64811605	0.12152176	0.18147248	0.31982237	0
4	6	1	0.32814372	0.0063733994	0.00004062022	0	0.029608143	0	0.30891368	0
4	6	2	0.35406414	0.016281733	0.00026509483	0.23686515	0.039477527	0	0.22396475	0
4	6	3	0.45921972	0.088627011	0.0078547467	0.3349779	0.049346905	0.18949212	0.083771974	0
4	6	4	0.30929953	0.32498848	0.10561752	0.3349779	0.078955054	0.06316404	0.015102567	0
4	6	5	0.35903281	0.13320202	0.017742777	0.3349779	0.019738764	0.18949214	0.043794543	0
4	6	6	0.3949514	0.46477631	0.21601702	0	0.26647329	0	0.25532329	0
4	6	7	0	0	0	0	0	0	0	0
4	6	8	0.1213128	0.49233463	0.24239339	0	0.0098693818	0	0.91088176	1
4	6	9	0.4737303	0.15095888	0.022788584	0.3349779	0.039477527	0.25265616	0.10511194	0
4	6	10	0.27974135	0.0047577801	0.000022636472	0	0.049346905	0	0.049339425	0
4	6	11	0.24964176	0.0025361318	6.431964299999999*^-6	0	0.13817133	0	0.093999438	0
4	6	12	0.35928348	0.005519371	0.000030463456	0.4737303	0.088824429	0.13264449	0.17385858	0
4	7	1	0.47818401	0.055982858	0.0031340804	0	0.043146159	0	0.36414617	0
4	7	2	0.51595628	0.088713653	0.0078701125	0.34516928	0.057528216	0	0.14178908	0
4	7	3	0.66919315	0.45532465	0.20732054	0.48814309	0.07191027	0.27613544	0.77645409	0
4	7	4	0.45072353	0.46117061	0.21267833	0.48814309	0.11505643	0.092045151	0.63629347	1
4	7	5	0.52319682	0.334948	0.11219016	0.48814309	0.028764108	0.27613544	0.27312931	0
4	7	6	0.57553887	0.49083033	0.24091442	0	0.38831544	0	0.68951845	0
4	7	7	0	0	0	0	0	0	0	0
4	7	8	0.1767818	0.02017772	0.00040714038	0	0.014382054	0	0.02052745	0
4	7	9	0.69033855	0.38987786	0.15200475	0.48814309	0.057528216	0.3681806	0.65217513	0
4	7	10	0.40765017	0.21259442	0.045196388	0	0.07191027	0	0.39686409	0
4	7	11	0.36378786	0.069584496	0.0048420019	0	0.20134874	0	0.92254901	0
4	7	12	0.52356213	0.12842757	0.016493639	0.69033855	0.12943847	0.19329479	0.24604689	0
4	8	1	0.20788556	0.02438687	0.00059471943	0	0.018757347	0	0.097935565	0
4	8	2	0.22430666	0.60343468	0.36413342	0.15005878	0.025009798	0	0.90386403	0
4	8	3	0.29092482	0.0092968969	0.000086432294	0.21221516	0.031262245	0.12004703	0.0548102	0
4	8	4	0.19594739	0.017487049	0.00030579689	0.21221516	0.050019596	0.040015675	0.013406397	0
4	8	5	0.22745441	0.0013307467	1.7708867999999998*^-6	0.21221516	0.012504899	0.12004703	0.031587534	0
4	8	6	0.25020957	0.030712299	0.00094324531	0	0.16881612	0	0.086933449	0
4	8	7	0	1	1	0	0	0	0	1
4	8	8	0.076854065	0	0	0	0.0062524495	0	0.13139434	0
4	8	9	0.30011755	0.0044707982	0.000019988036	0.21221516	0.025009798	0.1600627	0.065841578	0
4	8	10	0.1772217	0.0094230538	0.000088793946	0	0.031262245	0	0.043798111	0
4	8	11	0.15815301	0.021571757	0.00046534071	0	0.087534286	0	0.029800842	0
4	8	12	0.22761321	0.060308553	0.0036371215	0.30011755	0.056272041	0.084032916	0.11183756	0
4	9	1	0.56434506	0.42494187	0.18057559	0	0.050920404	0	0.30620885	0
4	9	2	0.60892332	0.12670127	0.016053211	0.40736324	0.06789387	0	0.41965821	0
4	9	3	0.78977096	0.2260738	0.051109362	0.57609856	0.084867336	0.3258906	0.29833522	0
4	9	4	0.53193665	0.3245655	0.10534276	0.57609856	0.13578774	0.1086302	0.30018681	0
4	9	5	0.61746848	0.09335985	0.0087160617	0.57609856	0.033946935	0.3258906	0.13188788	0
4	9	6	0.67924166	0.49980325	0.24980329	0	0.45828363	0	0.34267384	0
4	9	7	0	0	0	0	0	0	0	0
4	9	8	0.20863505	0.031568296	0.0009965573	0	0.016973468	0	0.32865784	0
4	9	9	0.81472647	0.20677648	0.042756516	0.57609856	0.06789387	0.43452081	0.23783512	0
4	9	10	0.48110217	0.17573571	0.03088304	0	0.084867336	0	0.178023	0
4	9	11	0.42933658	0.21519193	0.046307568	0	0.23762853	0	0.78554863	1
4	9	12	0.61789954	0.59537053	0.35446608	0.81472647	0.15276121	0.22812341	0.24795184	0
5	1	1	0	0.16992745	0.028875338	0	0	0	0.415005	0
5	1	2	0	0	0	0	0	0	0.92966473	0
5	1	3	0	0.0075154249	0.000056481611	0	0	0	0.95854127	0
5	1	4	0	0.25407687	0.064555056	0	0	0	0.35120669	1
5	1	5	0	0.0010663278	1.1370549*^-6	0	0	0	0.086307511	0
5	1	6	0	0	0	0	0	0	0.20142736	0
5	1	7	0	0.093136132	0.0086743394	0	0	0	0.3432461	0
5	1	8	0	0.15409528	0.023745354	0	0	0	0.919339	0
5	1	9	0	0.53034741	0.28126836	0	0	0	0.86990649	0
5	1	10	0	0.48787838	0.23802532	0	0	0	0.98310739	1
5	2	1	1	0.32121199	0.10317715	0	0.97142857	0	0.81693578	0
5	2	2	0.1532546	0	0	0	0.014285714	0	0.83835155	0
5	2	3	0.55726802	0.029175043	0.00085118314	0.81649661	0.057142857	0.53333336	0.83712387	0
5	2	4	0	0	0	0	0	0	0.068116061	0
5	2	5	0.34312364	0.17061327	0.029108889	0.57735026	0.014285714	0	0.23459212	0
5	2	6	0.13144112	0	0	0.81649661	0	0.40000001	0.18164283	0
5	2	7	0.60044008	0.3392565	0.11509497	0.81649661	0.057142857	0.13333334	0.64060986	1
5	2	8	0.85761476	0.049634479	0.0024635815	1	0.12857144	0	0.76427841	0
5	2	9	0.74734843	0.082077548	0.0067367237	0	1	0	0.67194599	0
5	2	10	0.45000073	0.14713491	0.021648683	0	0.20714286	0	0.8768909	0
5	3	1	0.84787118	0.34440547	0.11861513	0	0.55111623	0	0.74737322	1
5	3	2	0.12994015	0	0	0	0	0	0.96676606	0
5	3	3	0.4724915	0.015210597	0.00023136225	0.69228393	0.048449781	0.45219797	0.95647568	0
5	3	4	0	0	0	0	0	0	0.033718918	0
5	3	5	0.29092464	0.027328752	0.00074686069	0.48951864	0.012112445	0	0.155011	0
5	3	6	0.11144514	0	0	0.69228393	0	0.33914846	0.21048777	0
5	3	7	0.50909579	0.32204062	0.10371016	0.69228393	0.048449781	0.11304949	0.38209692	0
5	3	8	0.72714686	0.010567073	0.00011166303	0.84787118	0.10901202	0	0.78802192	0
5	3	9	0.63365519	0.024135407	0.00058251788	0	0.62984717	0	0.68714362	0
5	3	10	0.38154265	0.35541707	0.1263213	0	0.12112446	0	0.97126639	0
5	4	1	0.91386336	0.066523924	0.0044254325	0	0.59401113	0	0.28731343	0
5	4	2	0.14005375	0	0	0	0	0	0.3684814	0
5	4	3	0.50926685	0.087256506	0.007613698	0.74616635	0.052220762	0.4873938	0.6627664	0
5	4	4	0	0.31497905	0.099211797	0	0	0	0.82239628	0
5	4	5	0.31356812	0.0003322119	1.1036474*^-7	0.52761924	0.01305519	0	0.059789702	0
5	4	6	0.12011922	0	0	0.74616635	0	0.36554533	0.12282714	0
5	4	7	0.54872018	0.012076623	0.00014584482	0.74616635	0.052220762	0.12184845	0.26741526	0
5	4	8	0.78374273	0.53392541	0.28507635	0.91386336	0.11749672	0	0.94343674	1
5	4	9	0.68297434	0.69864029	0.48809826	0	0.6788699	0	0.9936747	0
5	4	10	0.41123918	0.22826266	0.052103844	0	0.13055192	0	0.72819877	0
5	5	1	0.13105211	0.0078205299	0.000061160688	0	0.085183866	0	0.42116654	0
5	5	2	0.020084336	0.99944228	0.99888486	0	0	0	0.99963039	0
5	5	3	0.07303115	0.80633301	0.65017289	0.1070036	0.0074886917	0.069894455	0.98456192	1
5	5	4	0	0	0	0	0	0	0.012495379	0
5	5	5	0.044967074	0.00063849427	4.0767492*^-7	0.075662963	0.0018721729	0	0.078794941	0
5	5	6	0.017225634	0.33601928	0.11290895	0.1070036	0	0.052420843	0.33321014	1
5	5	7	0.078688934	0.00029719641	8.832570600000001*^-8	0.1070036	0.0074886917	0.017473614	0.32702386	0
5	5	8	0.11239222	0.0066515016	0.000044242475	0.13105211	0.016849557	0	0.75845051	0
5	5	9	0.097941585	0.0057809432	0.000033419303	0	0.097352989	0	0.65940982	0
5	5	10	0.05897354	0.0039387601	0.000015513831	0	0.01872173	0	0.97908384	0
5	6	1	0.12733106	0.013455645	0.00018105439	0	0.082765184	0	0.41518763	0
5	6	2	0.019514071	0.83264375	0.6932956	0	0	0	0.98776299	1
5	6	3	0.070957534	0.70116043	0.49162596	0.10396538	0.0072760605	0.067909904	0.99049735	0
5	6	4	0	0	0	0	0	0	0.10137567	0
5	6	5	0.043690298	0	0	0.073514625	0.0018190151	0	0.077859506	0
5	6	6	0.016736537	0.27994049	0.078366674	0.10396538	0	0.050932426	0.21401532	0
5	6	7	0.076454669	0.23224613	0.053938266	0.10396538	0.0072760605	0.016977476	0.33493999	0
5	6	8	0.109201	0.011485762	0.00013192273	0.12733106	0.016371138	0	0.83445156	0
5	6	9	0.095160671	0.024908878	0.00062045222	0	0.094588794	0	0.75539786	0
5	6	10	0.05729907	0.0053567044	0.000028694281	0	0.018190153	0	0.99608916	0
5	7	1	0.42399865	0.22279634	0.049638208	0	0.27559912	0	0.86587316	0
5	7	2	0.064979739	0	0	0	0	0	0.83335954	0
5	7	3	0.2362809	0.023917109	0.0005720281	0.34619346	0.024228495	0.22613263	0.83916026	0
5	7	4	0	0.12758093	0.016276892	0	0	0	0.10317786	0
5	7	5	0.14548396	0.008250121	0.000068064495	0.24479574	0.0060571237	0	0.22834678	0
5	7	6	0.055730861	0	0	0.34619346	0	0.16959947	0.18056124	0
5	7	7	0.25458577	0.042108413	0.0017731184	0.34619346	0.024228495	0.056533158	0.41474751	0
5	7	8	0.36362752	0.1900792	0.0361301	0.42399865	0.054514118	0	0.79475075	0
5	7	9	0.31687474	0.62877893	0.39536294	0	0.31497043	0	0.70781553	1
5	7	10	0.1907997	0.29296011	0.085825622	0	0.060571238	0	0.88200331	0
5	8	1	0.18442528	0.24819881	0.061602648	0	0.11987643	0	0.72394782	0
5	8	2	0.028264022	0	0	0	0	0	0.20946361	0
5	8	3	0.10277431	0.014310952	0.00020480335	0.15058263	0.010538588	0.098360159	0.20878255	0
5	8	4	0	0	0	0	0	0	0.023273733	0
5	8	5	0.063280672	0.78712022	0.61955827	0.10647798	0.0026346471	0	0.45591885	1
5	8	6	0.024241066	0	0	0.15058263	0	0.073770113	0.10861076	0
5	8	7	0.11073633	0.081335649	0.0066154879	0.15058263	0.010538588	0.02459004	0.32643166	0
5	8	8	0.15816586	0.0032225326	0.000010384716	0.18442528	0.023711825	0	0.25080705	0
5	8	9	0.13782996	0.0050225039	0.000025225545	0	0.13700165	0	0.20680903	0
5	8	10	0.082991511	0.022511676	0.00050677557	0	0.026346471	0	0.24809836	0
6	1	1	0.15268376	0.0031298937	9.796234699999999*^-6	0	0.022086257	0	0.77312672	0
6	1	2	0.19877632	0.083743028	0.0070128948	0	0.066258773	0	0.81353593	0
6	1	3	0.071866781	0.13144319	0.017277312	0	0.044172514	0	0.57884097	1
6	1	4	0.12576346	0.0021829132	4.7651101*^-6	0.19877632	0	0.079510532	0.16997419	0
6	1	5	0.12910786	0.002716064	7.3770034*^-6	0	0.044172514	0	0.17736436	0
6	1	6	0.099668644	0.0039197649	0.000015364556	0.19877632	0.022086257	0	0.25126618	0
6	1	7	0	0.0011159623	1.2453718*^-6	0	0	0	0	0
6	2	1	0.72745365	0.015152996	0.0002296133	0	0.1052288	0	0.39712384	0
6	2	2	0.94705915	0.35522053	0.12618162	0	0.3156864	0	0.88040626	1
6	2	3	0.34240544	0.081115291	0.0065796901	0	0.21045759	0	0.28080899	0
6	2	4	0.59919327	0.068493493	0.0046913587	0.94705915	0	0.3788237	0.22062439	0
6	2	5	0.61512756	0	0	0	0.21045759	0	0	0
6	2	6	0.47486594	0.018977061	0.00036012885	0.94705915	0.1052288	0	0.19856192	0
6	2	7	0	0	0	0	0	0	0	0
6	3	1	0	0.0080468282	0.000064751446	0	0	0	0	0
6	3	2	0	0	0	0	0	0	0	0
6	3	3	0	0.048556365	0.0023577206	0	0	0	0.28368327	0
6	3	4	0	0.069559783	0.0048385635	0	0	0	0	0
6	3	5	0	0.9824869	0.96528053	0	0	0	0.77151674	0
6	3	6	0	0	0	0	0	0	0	0
6	3	7	0	0.96613955	0.93342566	0	0	0	0	1
6	4	1	0.30449522	0	0	0	0.044046331	0	0.18677613	0
6	4	2	0.39641699	0.55259907	0.30536574	0	0.132139	0	0.98521173	0
6	4	3	0.14332297	0.045156159	0.0020390786	0	0.088092662	0	0.13207066	0
6	4	4	0.25080842	0.21983016	0.048325296	0.39641699	0	0.1585668	0.47891313	1
6	4	5	0.25747812	0.11663605	0.013603967	0	0.088092662	0	0	0
6	4	6	0.19876787	0	0	0.39641699	0.044046331	0	0.093388066	0
6	4	7	0	0.11584367	0.013419756	0	0	0	0	0
6	5	1	0.60257357	0.40762949	0.16616181	0	0.087164439	0	0.99961442	0
6	5	2	0.78447992	0.023465032	0.00055060774	0	0.26149333	0	0.29057676	0
6	5	3	0.28362557	0	0	0	0.17432888	0	0.70683414	0
6	5	4	0.49633133	0	0	0.78447992	0	0.31379199	0	0
6	5	5	0.50953019	0	0	0	0.17432888	0	0	0
6	5	6	0.39334694	0.49264625	0.24270032	0.78447992	0.087164439	0	0.49980721	1
6	5	7	0	0	0	0	0	0	0	0
6	6	1	0.7681185	0.6926229	0.47972649	0	0.55555558	0	0.98702449	1
6	6	2	1	0.036583748	0.0013383706	0	1	0	0.29523343	0
6	6	3	0.36154601	0	0	0	0.22222222	0	0.80919617	0
6	6	4	0.63268834	0	0	1	0	0.40000004	0.0046490286	0
6	6	5	0.64951336	0	0	0	0.55555558	0	0	0
6	6	6	0.50141108	0.76807255	0.58993542	1	0.11111111	0	0.32078296	0
6	6	7	0	0	0	0	0.22222222	0	0	0
6	7	1	0.1894587	0	0	0	0.027405884	0	0.20816658	0
6	7	2	0.24665295	0.018007405	0.00032426664	0	0.082217656	0	0.71611488	0
6	7	3	0.089176387	0.082504027	0.0068069142	0	0.054811768	0	0.36799002	0
6	7	4	0.15605445	0.043303367	0.0018751816	0.24665295	0	0.098661192	0.20816658	0
6	7	5	0.16020438	0.29762819	0.088582546	0	0.054811768	0	0.48038447	1
6	7	6	0.12367452	0	0	0.24665295	0.027405884	0	0.10408329	0
6	7	7	0	0.14375849	0.020666504	0	0	0	0	0
7	1	1	0.50104284	0.26601788	0.070765518	0.56723362	0	0	0.93972743	0
7	1	2	0.13428144	0.12481647	0.015579151	0	0.021995764	0	0.7005772	0
7	1	3	0.66401023	0.27796611	0.077265158	0	0.85050291	0	0.92038047	0
7	1	4	0.37094885	0.055264417	0.0030541557	0.56723362	0.087983057	0.39299101	0.90661085	0
7	1	5	0.76014429	0.32706508	0.10697157	0.98247749	0.014663843	0.36024174	0.55948538	1
7	1	6	0.98247749	0.13059576	0.017055253	0.80218953	0.051323451	0.130997	0.38520315	0
7	1	7	0.38609546	0.21432672	0.045935944	0	0.087983057	0	0.10930238	0
7	1	8	0	0.30599031	0.093630068	0.80218953	0.021995764	0.261994	0.84346759	0
7	2	1	0.50880021	0.53496051	0.28618273	0.57601577	0	0	0.95434952	0
7	2	2	0.13636045	0.1370991	0.018796165	0	0.089345254	0	0.8415724	0
7	2	3	0.67429078	0.32281071	0.10420676	0	0.99768865	0	0.95075327	0
7	2	4	0.37669206	0.15516038	0.024074744	0.57601577	0.089345254	0.39907548	0.94768989	0
7	2	5	0.77191317	0.32899067	0.10823486	0.99768865	0.014890875	0.36581919	0.36694896	0
7	2	6	0.99768865	0.21830386	0.047656573	0.81460941	0.052118067	0.13302515	0.38716003	0
7	2	7	0.39207315	0.31362492	0.098360591	0	0.10423613	0	0.15349324	0
7	2	8	0	0.50889277	0.25897187	0.81460941	0.022336314	0.26605031	1	1
7	3	1	0.37952816	0.29728675	0.088379413	0.4296661	0	0	0.91597992	0
7	3	2	0.10171503	0.8694939	0.75601965	0	0.016661273	0	0.85061568	1
7	3	3	0.50297213	0.25408334	0.064558342	0	0.64423591	0	0.84377271	0
7	3	4	0.28098503	0.24949712	0.062248811	0.4296661	0.066645093	0.29768142	0.85773832	0
7	3	5	0.57579136	0.20865034	0.043534964	0.74420351	0.011107516	0.27287462	0.37178755	0
7	3	6	0.74420351	0.5860073	0.34340456	0.60763967	0.038876306	0.099227145	0.60510147	1
7	3	7	0.29245821	0.29331562	0.086034052	0	0.066645093	0	0.2015885	0
7	3	8	0	0.31650326	0.10017431	0.60763967	0.016661273	0.19845429	0.8319425	0
7	4	1	0.50997895	0.49597132	0.24598755	0.57735026	0	0	0.92413795	0
7	4	2	0.13667636	0.17735392	0.031454414	0	0.089552239	0	0.71605688	0
7	4	3	0.67585289	0.63266331	0.40026286	0	1	0	0.98555398	1
7	4	4	0.37756476	0.57311559	0.32846147	0.57735026	0.089552239	0.40000001	0.95568365	0
7	4	5	0.77370149	0.12227004	0.014949962	1	0.014925373	0.36666667	0.33741152	0
7	4	6	1	0.34689084	0.12033325	0.81649661	0.052238807	0.13333334	0.36312258	0
7	4	7	0.39298147	0.13071297	0.01708588	0	0.10447761	0	0.074193247	0
7	4	8	0	0.15437672	0.02383217	0.81649661	0.02238806	0.26666668	0.83897519	0
7	5	1	0.20211436	0.61712146	0.3808389	0.22881489	0	0	0.89660704	1
7	5	2	0.054167438	0.12743503	0.016239686	0	0.0088728135	0	0.81100488	0
7	5	3	0.26785335	0.18766133	0.035216775	0	0.34308213	0	0.90584165	0
7	5	4	0.14963609	0.15088275	0.022765605	0.22881489	0.035491254	0.1585276	0.92568362	0
7	5	5	0.30663261	0.18327901	0.033591196	0.396319	0.0059152087	0.14531697	0.34092164	0
7	5	6	0.396319	0.29586485	0.087536007	0.32359311	0.020703232	0.052842535	0.37792385	0
7	5	7	0.15574603	0.34694263	0.12036919	0	0.035491254	0	0.32268223	0
7	5	8	0	0.57413167	0.32962719	0.32359311	0.0088728135	0.10568507	0.82023072	0
7	6	1	0.33373663	0.58003384	0.33643925	0.37782523	0	0	0.30778167	0
7	6	2	0.089442715	0.13721782	0.018828729	0	0.014651027	0	0.83636528	0
7	6	3	0.44228658	0.26870954	0.072204813	0	0.56650633	0	0.35443047	0
7	6	4	0.2470831	0.08192876	0.0067123217	0.37782523	0.058604106	0.261765	0.40295401	0
7	6	5	0.50631994	0.17217641	0.029644715	0.65441251	0.0097673507	0.23995125	0.1637263	0
7	6	6	0.65441251	0.21232158	0.045080453	0.5343256	0.03418573	0.087255009	0.20582815	0
7	6	7	0.25717199	0.87508154	0.76576769	0	0.058604106	0	0.83843982	1
7	6	8	0	0.83856237	0.70318687	0.5343256	0.014651027	0.17451002	0.31011	0
7	7	1	0	0.31781977	0.10100941	0	0	0	0.37382424	0
7	7	2	0	0.017578334	0.00030899781	0	0	0	0.77895379	0
7	7	3	0	0.33366549	0.11133266	0	0	0	0.76809222	0
7	7	4	0	0.47537118	0.22597776	0	0	0	0.77729166	1
7	7	5	0	0.02374262	0.00056371198	0	0	0	0.16507788	0
7	7	6	0	0.23301457	0.054295789	0	0	0	0.19289732	0
7	7	7	0	0.12737311	0.016223909	0	0	0	0.24104469	0
7	7	8	0	0.094666928	0.0089618275	0	0	0	0.36975306	0
8	1	1	0.3025175	0.20296027	0.041192871	0.17465855	0.037553895	0.121007	0.12287526	0
8	1	2	0.032741863	0.026963687	0.0007270404	0	0.0062589827	0	0.93609327	0
8	1	3	0.25809592	0.068486385	0.004690385	0.12350225	0.066762477	0	0.93464959	0
8	1	4	0.11166222	0.028782424	0.0008284279	0.12350225	0	0.060503505	0.3148154	0
8	1	5	0.17599782	0.01221323	0.000149163	0.17465855	0.020863276	0.16134267	0.94676268	0
8	1	6	0.19095847	0.08529862	0.0072758547	0	0.25244561	0	0.30959398	0
8	1	7	0.13275297	0.26752719	0.071570799	0	0.025035931	0	0.084345222	0
8	1	8	0.13739604	0.0210678	0.00044385219	0	0.010431638	0	0.17118512	0
8	1	9	0	0.2558907	0.065480046	0	0.0020863274	0	0.33699358	1
8	1	10	0.10932401	0.013110752	0.00017189182	0	0.010431638	0	0.35776401	0
8	1	11	0.16778743	0.28898188	0.083510533	0.12350225	0	0.12100699	0.41313526	0
8	1	12	0.19444861	0.14285715	0.020408165	0.3025175	0.014604293	0.086433575	0	0
8	2	1	0.37230948	0.00257753	6.643661*^-6	0.21495296	0.046217725	0.14892378	0.11796283	0
8	2	2	0.040295538	0	0	0	0.0077029546	0	0.99971282	0
8	2	3	0.31763965	0.005303272	0.000028124694	0.15199471	0.082164846	0	0.97020423	0
8	2	4	0.13742314	0.00018341884	3.3642472*^-8	0.15199471	0	0.0744619	0.30720061	0
8	2	5	0.21660121	0.76601398	0.58677739	0.21495296	0.025676515	0.19856505	0.99907404	1
8	2	6	0.23501334	0.001602589	2.5682915999999996*^-6	0	0.31068581	0	0.27412596	0
8	2	7	0.16337961	0.059924286	0.00359092	0	0.030811818	0	0.06543164	0
8	2	8	0.16909383	0	0	0	0.012838257	0	0.15760289	0
8	2	9	0	0	0	0	0.0025676514	0	0.011013787	0
8	2	10	0.13454549	0	0	0	0.012838257	0	0.36045161	0
8	2	11	0.20649666	0.0031728535	0.000010066999	0.15199471	0	0.14892377	0.34755048	0
8	2	12	0.23930867	0.14285715	0.020408165	0.37230948	0.017973561	0.10637414	0.00071169256	1
8	3	1	0.53283083	0.054668989	0.0029886984	0.30763	0.066144519	0.21313234	0.33683828	0
8	3	2	0.057668973	0.041973647	0.001761787	0	0.011024086	0	0.72787452	0
8	3	3	0.45459011	0.36520615	0.13337554	0.21752729	0.11759025	0	0.85037971	1
8	3	4	0.19667318	0.00225723	5.0950871*^-6	0.21752729	0	0.10656618	0.28317732	0
8	3	5	0.30998892	0.027837474	0.00077492493	0.30763	0.036746953	0.28417647	0.74230009	0
8	3	6	0.33633941	0.055453986	0.0030751445	0	0.44463813	0	0.84353703	0
8	3	7	0.23382078	0.077574752	0.0060178423	0	0.044096343	0	0.3876482	0
8	3	8	0.2419987	0.0404667	0.0016375538	0	0.018373476	0	0.68848848	0
8	3	9	0	0	0	0	0.0036746953	0	0.28387105	0
8	3	10	0.19255482	0.015173025	0.0002302207	0	0.018373476	0	0.84283257	0
8	3	11	0.29552779	0.29503724	0.087046973	0.21752729	0	0.21313232	0.80368435	0
8	3	12	0.34248668	0.14292818	0.020428466	0.53283083	0.025722867	0.15223739	0.010289806	0
8	4	1	1	0.73047149	0.53358859	0.57735026	0.12413793	0.40000001	1	1
8	4	2	0.1082313	0	0	0	0.020689655	0	0.2138232	0
8	4	3	0.85316032	0.064779669	0.0041964054	0.40824831	0.22068965	0	0.34649888	0
8	4	4	0.36910999	0.014762436	0.00021792951	0.40824831	0	0.20000002	0.16530234	0
8	4	5	0.58177733	0.043675933	0.0019075872	0.57735026	0.068965517	0.53333336	0.21413653	0
8	4	6	0.63123113	0.34195498	0.1169332	0	1	0	0.97791833	0
8	4	7	0.43882743	0.50499105	0.25501597	0	0.13793103	0	0.9662959	0
8	4	8	0.4541755	0.14983414	0.02245027	0	0.048275862	0	0.97582239	0
8	4	9	0	0.042346176	0.0017931986	0	0.0068965517	0	0.016447939	0
8	4	10	0.36138079	0.063311845	0.0040083895	0	0.062068965	0	0.95096761	0
8	4	11	0.55463713	0.089218087	0.0079598669	0.40824831	0	0.39999998	0.41536856	0
8	4	12	0.64276814	0.14456102	0.02089789	1	0.048275862	0.2857143	0.014375237	0
8	5	1	0.15070385	0.20154928	0.040622111	0.087008908	0.018708065	0.060281541	0.74051964	0
8	5	2	0.016310874	0	0	0	0.0031180107	0	0.14574985	0
8	5	3	0.12857455	0.022410983	0.00050225219	0.061524592	0.033258781	0	0.28877789	0
8	5	4	0.055626299	0.0020859458	4.3511699999999995*^-6	0.061524592	0	0.030140774	0.13253959	0
8	5	5	0.087676086	0.048463557	0.0023487164	0.087008908	0.010393369	0.080375396	0.1472747	0
8	5	6	0.095128968	0.8768819	0.76892185	0	0.12575977	0	0.97350448	1
8	5	7	0.066132985	0.21389219	0.045749869	0	0.012472043	0	0.98429447	0
8	5	8	0.068445995	0.012307055	0.00015146361	0	0.0051966845	0	0.99703801	0
8	5	9	0	0	0	0	0.0010393369	0	0.048583284	0
8	5	10	0.054461475	0.016183157	0.00026189454	0	0.0051966845	0	0.93285537	0
8	5	11	0.083585955	0.49719852	0.24720638	0.061524592	0	0.060281537	0.40644836	0
8	5	12	0.096867643	0.14298379	0.020444365	0.15070385	0.0072753583	0.043058246	0	0
8	6	1	0.69343728	0.42726138	0.18255229	0.4003562	0.08608187	0.27737492	0.8384921	0
8	6	2	0.075051621	0.055828732	0.0031168472	0	0.014346979	0	0.12965976	0
8	6	3	0.59161317	0.12263073	0.015038296	0.28309458	0.15303443	0	0.27281383	0
8	6	4	0.25595462	0.0086628618	0.000075045173	0.28309458	0	0.13868746	0.13504224	0
8	6	5	0.40342611	0.024921777	0.00062109495	0.4003562	0.047823261	0.36983323	0.13291186	0
8	6	6	0.43771923	0.23074025	0.053241063	0	0.57866144	0	0.96433234	0
8	6	7	0.30429929	0.62820017	0.39463547	0	0.057387915	0	0.9776805	1
8	6	8	0.31494221	0.041778773	0.0017454659	0	0.023911631	0	0.96760339	0
8	6	9	0	0.0080439104	0.000064704494	0	0.0047823261	0	0.097244814	0
8	6	10	0.25059491	0.018148812	0.00032937937	0	0.023911631	0	0.89902866	0
8	6	11	0.38460606	0.077428259	0.0059951353	0.28309458	0	0.27737489	0.40783691	0
8	6	12	0.44571942	0.14341357	0.020567453	0.69343728	0.033476282	0.19812495	0.0092799701	0
